Cantonese,/kʰowŋ˩/
Cantonese,/wɐn˨/
Cantonese,/pʰɛːk˧/
Cantonese,/ŋɐp̚˥/
Cantonese,/maːn˨/
Cantonese,/tʊk˨/
Cantonese,/ou̯²¹/
Cantonese,/pʰɔː˧˥/
Cantonese,/kyːn˧˥/
Cantonese,/hɐm˩˧/
Cantonese,/tsɪk˧/
Cantonese,/pɔː⁵⁵/
Cantonese,/kʰei˧˥/
Cantonese,/mɐn˥/
Cantonese,/t͡sʰaːŋ³⁵/
Cantonese,/lyːn˩/
Cantonese,/kɔːn˥/
Cantonese,/lyːn˩˧/
Cantonese,/fɐu˧˥/
Cantonese,/ɡwɔːŋ˥/
Cantonese,/tʰiːt˧/
Cantonese,/hɐm˩/
Cantonese,/fɔːŋ˥/
Cantonese,/tʰaːn¹³/
Cantonese,/tyːt˨/
Cantonese,/laː˥/
Cantonese,/pei̯³⁵/
Cantonese,/fuː˩˧/
Cantonese,/paː²²/
Cantonese,/jʊŋ˥/
Cantonese,/siːm˧˥/
Cantonese,/pʰuːn˩/
Cantonese,/tʰaːm³⁵/
Cantonese,/t͡sʰɪŋ²²/
Cantonese,/tœː²²/
Cantonese,/tʰaːp˧/
Cantonese,/tsyːn˧˥/
Cantonese,/pʰuːi˩˧/
Cantonese,/tsiːt̚˧/
Cantonese,/syːn˥˧/
Cantonese,/lɪŋ˩/
Cantonese,/fɐŋ²²/
Cantonese,/kʷʰaːk̚³/
Cantonese,/tʰiːn²¹/
Cantonese,/pʰei˩˧/
Cantonese,/ɐt̚⁵/
Cantonese,/kʰɔːŋ˧/
Cantonese,/t͡sœːk̚³/
Cantonese,/pɐn²²/
Cantonese,/jɐm¹³/
Cantonese,[tɐn˥]
Cantonese,/liːm˩/
Cantonese,/t͡sʰaːn¹³/
Cantonese,/ŋɐŋ³⁵/
Cantonese,/aːŋ⁵⁵/
Cantonese,/mɐi˨/
Cantonese,/kʰyːn˩/
Cantonese,/pɔːŋ⁵⁵/
Cantonese,/hiːm˧/
Cantonese,/niːn˥/
Cantonese,/liːt˨/
Cantonese,/t͡sʰɵt̚⁵/
Cantonese,/ɐn³⁵/
Cantonese,/fuː²¹/
Cantonese,/kaːi˥/
Cantonese,/ɐp̚⁵/
Cantonese,/ɔː¹³/
Cantonese,/aːp̚²/
Cantonese,/naːt˧/
Cantonese,/lœːk̚²/
Cantonese,/hɪŋ˥/
Cantonese,/syːt̚˧/
Cantonese,/hɐi˩˧/
Cantonese,/hɔːn˩˧/
Cantonese,/fuːn˧/
Cantonese,/kʰɐm˩˧/
Cantonese,/lœːŋ˥˩/
Cantonese,/fɐt˧/
Cantonese,/hɔːn˥/
Cantonese,[fʊŋ˨]
Cantonese,/kiːm˨/
Cantonese,/pʰɐi˩/
Cantonese,/t͡sɛːŋ³³/
Cantonese,/nɔːŋ˩˧/
Cantonese,/kʊŋ³³/
Cantonese,/ŋaːt̚˨/
Cantonese,/kʰaːi˧/
Cantonese,/faːu˧˥/
Cantonese,/kiːt˧/
Cantonese,/waː˩˧/
Cantonese,/kœːŋ³⁵/
Cantonese,/t͡sɐn˥/
Cantonese,/mou˩˧/
Cantonese,/tsiːm˨/
Cantonese,/tʊŋ˧/
Cantonese,/kɔːi̯⁵⁵/
Cantonese,/tsaːi˨/
Cantonese,/lyːt˧/
Cantonese,/mɔːŋ˩/
Cantonese,/tʰiːn˧/
Cantonese,/lɐi˧˥/
Cantonese,/aː³³/
Cantonese,/sɛː˧/
Cantonese,/tsʰɐi̯˧˥/
Cantonese,/kʷaːi̯²²/
Cantonese,/tsɔːk̚˨/
Cantonese,/hɐu̯˩/
Cantonese,/nyːn˨/
Cantonese,/haː˧˥/
Cantonese,/mei˨/
Cantonese,/puːi̯³³/
Cantonese,/hɛːk̚³/
Cantonese,/kʷʰaː³⁵/
Cantonese,/sɐm˩/
Cantonese,/tsaːn˧/
Cantonese,/tœː³³/
Cantonese,/liːn˩˧/
Cantonese,/lʊk˥/
Cantonese,/t͡sɛːŋ˥/
Cantonese,/pʰʊŋ˧˥/
Cantonese,/kɔːk˧/
Cantonese,/pou̯³³/
Cantonese,/sɵt̚⁵/
Cantonese,/t͡sʰaːu̯³⁵/
Cantonese,/lyːn˨/
Cantonese,/paːi̯³⁵/
Cantonese,/t͡sʰɐt̚²/
Cantonese,/kʷʰaːn˥/
Cantonese,/mɛːŋ˩/
Cantonese,/sɐn˥/
Cantonese,/tsaːm˥/
Cantonese,/t͡sʰɔːi̯²¹/
Cantonese,/nɐn˨/
Cantonese,/pʰaːi˧/
Cantonese,/naː˧˥/
Cantonese,/kɔː˨/
Cantonese,/t͡sʰaː³³/
Cantonese,/haːŋ˥/
Cantonese,/ŋɔːŋ˩/
Cantonese,/tou˧/
Cantonese,/pʰuːn˧˥/
Cantonese,/tsɐm˧/
Cantonese,/hiːm˩˥/
Cantonese,/kiːu˧˥/
Cantonese,/jyːn¹³/
Cantonese,/tsɔː˧/
Cantonese,/t͡sʰou̯³³/
Cantonese,/aːm³³/
Cantonese,/nɔːŋ˩/
Cantonese,/nɐŋ˩/
Cantonese,/hɐn˩/
Cantonese,/sɐn˩˧/
Cantonese,/tsɵn˨/
Cantonese,/wɔː˨/
Cantonese,/nɐŋ˧/
Cantonese,/t͡sʰaːu̯²¹/
Cantonese,/tʰiːn˥/
Cantonese,/hiːn˥/
Cantonese,/kɔːŋ˥/
Cantonese,/sɵːŋ˧˥/
Cantonese,/t͡sɛːk̚³/
Cantonese,/ʊŋ³³/
Cantonese,/tsaːn˥/
